id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity
53558257,92165936,100,88.0,t,t,t,47.62748,-122.30796,2,1.0,0.0,1.0,154.0,2.0,365.0,4.96,4.96,4.85,4.96,4.92,4.96,4.77,f,1,4,3,t,t,2,26,2296,0.49,0.36,0.85
53559731,316012822,100,86.0,f,t,t,47.5907,-122.28971,7,2.0,3.0,4.0,225.0,30.0,365.0,3.0,3.0,3.0,4.0,3.0,4.0,3.5,f,2,4,3,f,t,2,34,1096,-1.05,-0.81,-1.86
53576187,310761349,100,98.0,f,t,t,47.66921,-122.38018,2,1.0,1.0,1.0,129.0,30.0,1125.0,4.67,5.0,5.0,5.0,5.0,4.67,4.67,t,7,5,3,f,t,2,35,1117,-0.83,-0.28,-1.1099999999999999
53583823,432185937,90,98.0,f,t,t,47.66899,-122.29621,8,1.0,3.0,4.0,207.0,3.0,1125.0,4.73,4.73,4.88,5.0,4.85,4.73,4.58,f,1,5,3,t,f,2,32,389,0.26,-1.34,-1.08
53584404,256317110,100,100.0,f,t,t,47.6982,-122.34112,6,1.0,2.0,2.0,138.0,1.3,365.0,4.6,4.7,4.65,5.0,4.75,4.55,4.7,t,6,3,3,t,f,2,44,1334,-0.07,0.25,0.18
53585195,32169894,100,97.0,t,t,t,47.67715,-122.26871,2,1.0,1.0,1.0,90.0,2.0,1125.0,4.95,4.95,4.95,4.95,4.95,4.91,4.82,f,2,5,2,t,t,2,47,2782,-0.06,1.11,1.05
53586172,6171563,0,100.0,f,t,t,47.71042,-122.30848,3,1.0,2.0,2.0,125.0,30.0,120.0,3.0,3.0,3.0,3.5,3.0,4.0,3.0,f,1,1,3,f,t,2,37,3510,-1.04,-0.71,-1.75
53594378,19484972,100,92.0,t,t,t,47.69894,-122.34871,3,1.0,1.0,2.0,110.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,5,3,t,t,2,37,3049,-0.8,1.11,0.31000000000000005
53594664,148939282,100,100.0,t,t,t,47.61481,-122.34914,4,1.0,1.0,1.0,225.0,2.0,1125.0,4.81,4.88,4.79,4.65,4.86,4.93,4.63,t,1,5,3,t,f,2,48,1924,1.03,0.25,1.28
53594720,12178570,0,0.0,f,t,t,47.7231,-122.36716,6,1.0,2.0,2.0,143.0,3.0,365.0,4.91,4.91,4.91,4.91,4.91,4.91,4.91,t,1,1,3,t,t,2,43,3223,-0.57,1.11,0.5400000000000001
53596025,23316438,96,100.0,t,t,t,47.63689,-122.32067,2,1.0,1.0,1.0,140.0,1.2,1125.0,4.9,4.9,4.98,4.99,4.96,4.96,4.79,f,2,5,3,t,t,2,41,2959,3.25,-0.07,3.18
53603347,24117176,100,74.0,f,t,t,47.67629009786873,-122.3663904304524,2,1.0,1.0,1.0,113.0,1.0,1125.0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,f,1,5,3,t,t,2,41,2938,-0.48,0.15,-0.32999999999999996
53614378,431747142,100,100.0,t,t,f,47.62813,-122.3226,2,1.0,1.0,1.0,245.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5,2,t,f,2,16,392,-1.03,0.47,-0.56
53615309,431747142,100,100.0,t,t,f,47.6273,-122.32184,4,1.0,1.0,2.0,288.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5,2,t,f,2,16,392,-0.88,1.0,0.12
53615320,431747142,100,100.0,t,t,f,47.62947,-122.32115,2,1.0,1.0,1.0,245.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5,2,t,f,2,17,392,-0.91,0.57,-0.3400000000000001
53615332,431747142,100,100.0,t,t,f,47.6276,-122.32043,4,1.0,1.0,2.0,265.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5,2,t,f,2,17,392,-0.96,1.0,0.040000000000000036
53615357,431747142,100,100.0,t,t,f,47.62736,-122.32094,2,1.0,1.0,1.0,242.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,8,5,2,t,f,2,18,392,-1.08,0.79,-0.29000000000000004
53623289,121688409,100,99.0,t,t,t,47.55474,-122.36397,4,1.0,2.0,3.0,169.0,2.4,1125.0,4.67,4.33,4.67,3.0,4.0,3.67,4.33,t,28,5,3,t,f,2,27,2091,-0.63,0.47,-0.16000000000000003
53627117,23165254,100,98.0,f,t,t,47.63744,-122.34171,8,1.0,2.0,3.0,185.0,1.0,365.0,4.5,4.55,4.68,4.64,4.41,4.59,4.18,t,10,5,3,t,t,3,25,2963,-0.02,-1.34,-1.36
53648031,28379912,90,97.0,f,t,t,47.64354,-122.32617,3,1.0,1.0,2.0,88.0,30.0,1125.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,t,15,4,3,f,t,2,38,2844,-0.88,1.11,0.2300000000000001
53659090,104834083,98,99.0,f,t,t,47.65011,-122.37465,8,2.0,3.0,4.0,401.0,2.1,177.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,46,5,3,t,f,2,34,2209,-0.82,-1.98,-2.8
53662522,109283396,100,100.0,t,t,t,47.61173,-122.33573,3,1.0,1.0,1.0,255.0,2.0,1125.0,5.0,4.94,5.0,4.94,5.0,4.88,4.88,f,3,5,3,t,t,2,51,2169,0.99,0.04,1.03
53663673,123468144,100,100.0,f,t,t,47.512707,-122.271301,2,2.5,2.0,2.0,129.0,1.0,1125.0,4.48,4.52,4.32,4.61,4.68,4.32,4.39,t,13,5,2,t,t,2,63,2081,0.38,1.0,1.38
53663685,314324381,100,95.0,f,t,t,47.58886,-122.30945,7,2.0,3.0,3.0,239.0,4.6,1125.0,4.6,4.73,4.47,4.93,4.87,4.6,4.47,f,21,5,3,t,t,2,23,1103,-0.07,-2.09,-2.1599999999999997
53665085,10623727,100,99.0,t,t,t,47.627,-122.29738,4,1.0,1.0,1.0,215.0,2.0,1125.0,4.93,5.0,4.93,5.0,4.96,4.96,4.7,f,2,5,3,t,f,3,36,3283,0.5,-0.17,0.32999999999999996
53671893,420772388,100,100.0,t,t,t,47.6857,-122.31475,8,1.5,3.0,5.0,190.0,1.0,1125.0,4.93,4.97,4.91,4.99,4.97,4.81,4.89,t,1,5,3,t,t,1,56,467,4.05,0.47,4.52
53673209,7486650,100,100.0,f,t,t,47.52379729016355,-122.32764023571684,2,1.0,1.0,2.0,150.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,f,1,5,3,t,t,2,51,3436,0.81,0.57,1.38
53673580,25110157,100,100.0,t,t,t,47.610527,-122.310715,4,2.0,2.0,2.0,299.0,4.2,1125.0,4.96,4.94,4.94,5.0,4.96,4.96,4.87,f,15,5,3,t,t,3,49,2910,1.29,0.15,1.44
53675251,106751031,0,25.0,f,t,t,47.55509,-122.28358,4,2.0,2.0,2.0,120.0,14.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,3,t,t,2,53,2192,-1.1,1.11,0.010000000000000009
53675673,46304181,0,100.0,t,t,t,47.66287,-122.35277,8,1.0,2.0,4.0,136.0,4.0,1125.0,4.8,4.6,4.8,4.93,5.0,4.93,4.73,t,1,1,3,t,t,2,41,2617,-0.36,1.11,0.7500000000000001
53688454,80333752,100,100.0,t,t,t,47.61514,-122.34926,4,1.0,1.0,2.0,189.0,2.1,1125.0,4.8,4.93,4.89,4.86,4.93,4.89,4.66,f,21,5,3,t,t,2,59,2357,1.06,-1.56,-0.5
53689614,71220324,67,100.0,f,t,t,47.62691,-122.34792,4,1.0,2.0,2.0,199.0,14.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,5,3,t,t,2,21,2405,-1.1,-1.88,-2.98
53690611,434847038,100,100.0,t,t,t,47.672634,-122.26693,7,2.0,3.0,4.0,232.0,2.0,1125.0,4.93,4.9,5.0,4.97,5.0,4.77,4.9,f,1,5,3,t,f,2,56,370,0.39,-0.39,0.0
53707413,77347820,100,100.0,t,t,t,47.69141,-122.30801,5,2.0,2.0,2.0,180.0,3.0,1125.0,4.9,5.0,4.8,5.0,5.0,4.9,4.8,t,4,5,3,t,t,2,49,2372,-0.65,1.11,0.4600000000000001
53717282,109645574,100,100.0,t,t,t,47.66705,-122.37777,2,1.0,1.0,1.0,165.0,1.0,1125.0,4.9,4.95,4.94,4.95,4.96,4.92,4.77,t,3,5,3,t,t,3,46,2167,3.14,1.11,4.25
53718199,104834083,98,99.0,f,t,t,47.53815,-122.3913,6,2.5,3.0,3.0,412.0,2.1,177.2,4.67,5.0,5.0,5.0,4.67,5.0,4.67,t,46,5,3,t,f,2,31,2209,-0.96,-1.98,-2.94
53729372,3074414,94,95.0,f,t,t,47.65498,-122.34723,5,1.0,2.0,2.0,160.0,1.0,1125.0,4.67,4.67,4.33,4.67,4.83,4.67,4.5,f,115,4,3,t,t,2,41,3788,-0.84,0.36,-0.48
53735092,398317720,100,98.0,t,t,f,47.52653,-122.28131,9,2.5,3.0,4.0,238.0,1.8,12.0,4.95,4.98,4.98,5.0,5.0,4.86,4.98,f,36,5,3,t,t,2,33,596,1.03,-1.24,-0.20999999999999996
53740692,37257444,100,94.0,t,t,t,47.63835,-122.31795,7,3.5,4.0,3.0,599.0,5.0,365.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,2,5,3,t,t,3,62,2719,-1.11,1.11,0.0
53756694,92742089,97,100.0,t,t,t,47.59244,-122.29957,8,2.0,3.0,3.0,216.0,1.1,1125.0,4.69,4.85,4.73,4.94,4.94,4.79,4.75,t,7,5,3,t,t,3,54,2292,2.31,-1.02,1.29
53759600,398317720,100,98.0,t,t,f,47.63061,-122.3432,7,3.0,3.0,3.0,273.0,1.9,30.0,4.92,4.92,4.86,4.93,5.0,4.93,4.9,f,36,5,3,t,t,2,36,596,1.83,0.25,2.08
53760614,435418838,100,100.0,t,t,t,47.52348,-122.28197,10,2.0,5.0,5.0,240.0,17.4,1125.0,4.94,5.0,4.94,4.94,4.97,4.5,4.81,f,1,5,3,t,t,2,46,365,0.55,0.36,0.91
53770284,38189524,100,100.0,t,t,t,47.60374,-122.3158,8,2.0,3.0,4.0,295.0,3.4,28.0,4.87,4.93,4.76,4.91,5.0,4.8,4.84,f,1,5,3,t,t,2,55,2709,1.6,0.68,2.2800000000000002
53785266,97052825,100,99.0,t,t,f,47.69249,-122.30678,2,1.0,1.0,1.0,99.0,1.0,1125.0,4.59,4.69,4.49,4.79,4.82,4.77,4.59,t,2,5,3,t,f,2,32,2264,0.9,-0.81,0.08999999999999997
53786724,79734048,100,63.0,t,t,f,47.675079,-122.322548,2,1.0,0.0,1.0,99.0,7.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,4,3,t,t,2,32,2360,-0.95,1.0,0.050000000000000044
53793013,435719143,100,100.0,f,t,t,47.68241,-122.32724,5,2.0,3.0,3.0,195.0,2.0,1125.0,4.75,4.25,5.0,5.0,5.0,5.0,4.5,t,1,5,3,t,f,2,44,363,-0.94,1.11,0.17000000000000015
53795269,398317720,100,98.0,t,t,f,47.62097,-122.31503,4,2.0,2.0,2.0,215.0,1.9,12.0,4.97,4.99,4.95,4.99,5.0,4.97,4.85,f,36,5,3,t,t,2,36,596,2.89,0.68,3.5700000000000003
53798999,339414830,100,100.0,t,t,t,47.619,-122.33842,4,1.0,1.0,1.0,220.0,30.0,1125.0,5.0,4.67,4.67,5.0,5.0,4.67,4.67,f,2,5,3,f,f,3,22,1016,-0.8,0.79,-0.010000000000000009
53799101,807116,88,93.0,f,t,t,47.63315,-122.36951,4,1.0,3.0,2.0,193.0,7.0,1125.0,4.45,4.45,4.27,4.91,4.55,4.91,4.45,t,1,5,3,t,t,3,64,4170,-0.6,1.0,0.4
53816253,398317720,100,98.0,t,t,f,47.61115,-122.30963,6,2.0,2.0,2.0,221.0,2.2,12.0,4.98,4.96,4.92,4.98,5.0,4.96,4.87,f,36,5,3,t,t,2,34,596,1.61,-1.02,0.5900000000000001
53816437,433937708,100,100.0,f,t,t,47.6144,-122.29656,2,1.0,1.0,1.0,104.0,3.0,1125.0,4.5,4.41,4.82,4.73,4.77,4.82,4.45,f,1,5,3,t,f,2,28,376,0.05,-0.28,-0.23000000000000004
53819403,385021064,100,98.0,t,t,t,47.61469,-122.34245,2,1.0,0.0,1.0,190.0,1.0,1125.0,4.47,4.67,4.62,4.84,4.82,4.96,4.44,t,4,5,3,t,f,2,22,692,1.99,-1.56,0.42999999999999994
53825576,433939368,90,99.0,t,t,t,47.65857,-122.34443,4,1.0,1.0,2.0,135.0,1.2,1125.0,4.93,4.98,5.0,4.98,4.98,4.88,4.7,f,1,5,3,t,f,2,23,376,1.33,0.15,1.48
53827313,434923766,100,98.0,f,t,t,47.60559,-122.3039,4,1.0,2.0,2.0,143.0,1.2,1125.0,4.22,4.3,4.52,4.65,4.65,4.65,4.09,f,1,5,3,t,f,2,32,369,0.1,-1.56,-1.46
53828502,104834083,98,99.0,f,t,t,47.61298,-122.32925,2,1.0,1.0,1.0,131.0,3.0,199.3,4.64,4.93,4.64,4.43,4.64,5.0,4.79,t,46,5,3,t,f,2,30,2209,-0.24,-1.88,-2.12
53828562,79734048,100,63.0,t,t,f,47.67646,-122.32242,4,1.0,1.0,2.0,137.0,7.0,120.0,5.0,5.0,5.0,4.89,5.0,5.0,4.89,f,2,4,3,t,t,2,36,2360,-0.58,1.11,0.5300000000000001
53830637,267655311,100,100.0,t,t,f,47.52585,-122.3257,5,2.0,2.0,2.0,138.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,5,3,t,t,2,47,1279,-1.0,1.11,0.1100000000000001
53832023,39063067,100,90.0,t,t,t,47.58117,-122.39214,5,2.0,2.0,3.0,155.0,1.7,1125.0,4.92,4.97,5.0,4.95,4.97,4.81,4.89,f,1,5,3,t,t,2,51,2700,1.63,-1.13,0.5
53834342,257580933,100,100.0,t,t,t,47.507,-122.25677,2,1.0,1.0,1.0,46.0,1.0,1125.0,4.81,4.69,4.75,4.94,4.81,4.63,4.69,t,1,5,2,f,t,2,50,1327,0.08,-0.81,-0.7300000000000001
53834727,1849458,100,98.0,t,t,t,47.54703,-122.27449,3,1.0,1.0,1.0,107.0,2.0,365.0,5.0,5.0,4.96,5.0,5.0,4.96,5.0,f,1,5,3,t,t,2,58,3934,0.3,0.79,1.09
53845475,398317720,100,98.0,t,t,f,47.61177,-122.3167,6,2.0,3.0,3.0,245.0,1.9,12.0,4.97,4.95,4.95,4.98,5.0,4.95,4.81,f,36,5,3,t,t,2,32,596,2.12,0.36,2.48
53846850,114587410,100,100.0,t,t,t,47.634281,-122.282082,4,2.5,2.0,2.0,246.0,1.0,1125.0,5.0,5.0,4.94,5.0,5.0,5.0,4.82,f,1,5,3,t,f,2,55,2137,0.66,0.68,1.34
53851843,19190587,100,100.0,t,t,t,47.6677,-122.32184,6,2.0,3.0,3.0,231.0,2.0,1125.0,4.86,4.89,4.86,4.91,5.0,4.69,4.86,t,1,5,3,t,f,2,41,3055,0.76,0.25,1.01
53852055,42942539,100,100.0,t,t,t,47.62204,-122.32865,4,1.0,1.0,2.0,186.0,2.0,1125.0,4.71,4.71,4.92,4.88,4.88,4.79,4.79,t,3,5,3,t,t,2,38,2659,0.8,1.0,1.8
53876488,436404870,100,97.0,f,t,t,47.55018,-122.29498,8,2.0,3.0,3.0,210.0,2.0,365.0,4.55,4.64,4.73,4.82,4.91,4.27,4.73,t,1,5,3,t,f,1,24,358,-0.42,-1.56,-1.98
53878251,436417936,100,98.0,t,t,t,47.55892,-122.38366,4,1.0,2.0,2.0,203.0,2.0,1125.0,4.97,4.97,4.91,4.97,5.0,4.97,4.83,f,1,5,3,t,t,2,54,358,1.83,0.89,2.72
53879124,263243483,100,95.0,f,t,t,47.61492,-122.33247,4,1.0,1.0,2.0,162.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,5,3,f,f,2,24,1299,-0.92,-0.17,-1.09
53879356,435051427,100,100.0,f,t,t,47.68738,-122.35656,4,1.0,1.0,2.0,108.0,3.0,1125.0,4.78,4.96,4.96,5.0,5.0,4.91,4.74,f,1,5,3,t,f,2,28,368,0.15,-0.07,0.07999999999999999
53881175,398317720,100,98.0,t,t,f,47.61083,-122.31423,6,2.0,2.0,2.0,238.0,1.9,12.0,4.95,4.98,4.81,4.98,4.95,4.95,4.81,f,36,5,3,t,t,2,42,596,2.14,-0.39,1.75
53895356,48869167,100,94.0,t,t,t,47.58256,-122.30813,6,1.0,2.0,3.0,160.0,2.0,365.0,4.84,4.92,5.0,4.97,4.97,4.73,4.7,f,2,5,3,t,t,3,43,2585,1.34,-1.02,0.32000000000000006
53901135,374054982,100,100.0,f,t,t,47.54475,-122.35593,5,1.0,2.0,2.0,221.0,2.6,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,5,3,t,f,3,49,769,-0.88,-1.77,-2.65
53905330,436672049,100,93.0,t,t,t,47.63453,-122.39263,14,2.0,5.0,8.0,487.0,5.2,1125.0,5.0,5.0,5.0,4.97,4.97,4.97,4.86,f,4,5,3,t,t,1,62,356,1.1,1.11,2.21
53907289,38697694,100,98.0,t,t,f,47.55684,-122.28881,2,1.0,0.0,1.0,100.0,1.0,1125.0,4.84,4.92,4.88,4.88,4.94,4.88,4.84,f,3,5,3,t,t,3,51,2704,1.49,-0.39,1.1
53919043,217390660,100,99.0,t,t,t,47.57693,-122.4134,4,1.5,2.0,2.0,289.0,3.8,1125.0,4.95,4.95,5.0,5.0,5.0,4.89,4.84,f,2,5,3,t,t,2,52,1536,0.38,-1.66,-1.2799999999999998
53919716,40623437,96,100.0,f,t,t,47.52624,-122.32671,7,2.0,2.0,5.0,189.0,3.0,1125.0,4.81,4.81,4.7,4.85,4.93,4.63,4.67,t,2,5,3,t,t,2,50,2684,0.29,-0.39,-0.10000000000000003
53920070,407865779,100,98.0,t,t,t,47.575539,-122.415092,4,1.0,2.0,2.0,174.0,2.0,1115.0,4.97,4.97,5.0,5.0,5.0,5.0,4.95,t,1,5,3,t,t,2,59,540,0.88,-0.92,-0.040000000000000036
53923907,435043120,90,98.0,f,t,t,47.69247,-122.31031,6,1.0,2.0,3.0,102.0,1.2,1125.0,4.21,4.5,3.93,4.79,4.57,4.71,4.21,f,1,5,3,t,f,2,26,368,-0.18,-0.07,-0.25
53927691,436859024,95,98.0,f,t,t,47.58291657924008,-122.31609779644874,4,1.0,1.0,1.0,170.0,1.0,365.0,4.95,4.91,4.91,5.0,4.95,4.86,4.91,f,1,5,3,t,t,2,38,354,5.12,-1.56,3.56
53936938,88566861,100,99.0,f,t,t,47.61036,-122.34293,2,1.0,0.0,1.0,236.0,1.8,280.0,4.42,4.53,4.74,4.42,4.42,4.68,4.42,t,5,5,3,f,f,3,31,2316,-0.13,-1.45,-1.58
53936958,88566861,100,99.0,f,t,t,47.61142,-122.34103,4,1.0,1.0,2.0,286.0,1.8,280.0,4.5,4.63,4.63,5.0,4.88,5.0,4.63,t,5,5,3,f,f,3,31,2316,-0.73,-1.34,-2.0700000000000003
53941212,5887,100,99.0,t,t,t,47.61323,-122.32917,3,1.0,1.0,2.0,178.0,2.0,1125.0,4.95,4.95,4.95,4.95,5.0,4.95,4.81,f,1,5,3,t,t,2,60,5091,0.96,0.36,1.3199999999999998
53954033,3974279,100,100.0,t,t,t,47.62769,-122.31844,3,1.0,0.0,2.0,171.0,2.0,1125.0,4.9,4.93,4.93,5.0,4.98,4.92,4.75,t,2,5,3,t,t,3,47,3698,2.0,0.79,2.79
53970407,437189329,100,100.0,t,t,f,47.61386,-122.34842,3,1.0,1.0,1.0,143.0,3.0,365.0,4.83,4.91,4.87,4.87,5.0,4.96,4.83,t,2,5,3,t,f,2,18,352,1.38,0.68,2.06
53991600,385258819,100,100.0,t,t,t,47.63743,-122.32525,4,2.0,2.0,2.0,309.0,1.3,1125.0,5.0,5.0,5.0,5.0,5.0,4.96,4.93,f,1,5,3,t,f,2,47,690,0.67,-1.56,-0.89
54016301,219526255,98,99.0,f,t,t,47.6153,-122.32461,2,1.0,0.0,1.0,293.0,30.0,121.8,4.33,4.67,4.67,3.67,4.67,4.67,4.0,t,18,5,2,f,t,3,16,1524,-0.97,-0.17,-1.14
54016376,132222445,0,100.0,f,t,f,47.60957,-122.302933,2,1.5,1.0,1.0,79.0,1.0,1125.0,4.6,5.0,5.0,5.0,4.8,5.0,4.8,f,1,1,3,t,t,2,47,2023,-0.8,1.11,0.31000000000000005
54017072,219526255,98,99.0,f,t,t,47.61544,-122.32299,2,1.0,0.0,1.0,236.0,30.0,77.8,4.8,4.67,4.93,4.87,4.8,4.8,4.47,t,18,5,2,f,t,3,16,1524,-0.14,-1.45,-1.5899999999999999
54021817,50721606,100,100.0,t,t,t,47.62235,-122.36368,4,2.0,2.0,2.0,220.0,2.4,1125.0,4.91,4.95,4.82,4.93,4.95,4.93,4.86,t,2,5,3,t,f,2,51,2560,1.61,0.57,2.18
54033463,436653376,100,100.0,t,t,t,47.66767,-122.28586,4,2.5,2.0,2.0,294.0,1.4,29.0,4.91,4.73,4.91,5.0,4.82,5.0,4.55,t,1,5,3,t,t,2,44,356,-0.51,-1.34,-1.85
54034953,367697136,0,0.0,f,t,t,47.610104,-122.340736,2,1.0,0.0,1.0,291.0,30.0,1125.0,4.58,4.92,4.96,4.88,4.92,4.92,4.75,t,3,1,3,f,f,1,35,816,0.72,-1.77,-1.05
54038699,11279351,100,63.0,t,t,t,47.58346,-122.30444,3,1.0,1.0,1.0,92.0,30.0,100.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,33,3253,-0.83,1.0,0.17000000000000004
54039014,85162497,100,100.0,f,t,f,47.51451,-122.38558,4,1.0,2.0,2.0,99.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.82,4.91,f,1,5,3,t,t,3,57,2333,0.33,1.0,1.33
54042908,238741480,100,99.0,t,t,f,47.5681,-122.37719,4,1.0,1.0,3.0,127.0,2.0,1125.0,5.0,4.97,5.0,5.0,5.0,4.94,4.9,t,1,5,3,t,t,2,57,1416,0.75,0.15,0.9
54050221,121688409,100,99.0,t,t,t,47.69135,-122.39241,8,2.0,3.0,4.0,181.0,3.0,1125.0,4.78,4.83,4.72,4.89,4.72,4.67,4.67,t,28,5,3,t,f,2,30,2091,0.01,0.04,0.05
54067023,50721606,100,100.0,t,t,t,47.62236,-122.36199,4,2.0,2.0,2.0,246.0,2.4,1125.0,4.87,4.95,4.84,4.87,4.92,4.87,4.76,t,2,5,3,t,f,2,50,2560,1.17,0.89,2.06
54068511,339414830,100,100.0,t,t,t,47.6195,-122.33835,4,1.0,1.0,2.0,208.0,30.0,1125.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,f,2,5,3,f,f,3,31,1016,-0.69,-2.09,-2.78
54069990,398317720,100,98.0,t,t,f,47.64772,-122.386,6,2.0,3.0,3.0,280.0,1.8,12.0,4.9,4.93,4.95,4.98,5.0,4.83,4.78,f,36,5,3,t,t,2,39,596,2.18,-0.71,1.4700000000000002
54070059,10087066,100,100.0,f,t,t,47.52157,-122.35088,4,1.0,2.0,2.0,119.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,t,2,5,3,t,t,3,13,3310,-0.83,1.11,0.28000000000000014
54092132,99932610,100,100.0,f,t,t,47.6236,-122.3545,2,1.0,1.0,1.0,118.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,29,5,3,f,t,2,35,2246,-1.02,-1.24,-2.26
54092599,120177196,0,0.0,f,t,t,47.616605998908696,-122.34563754710705,3,1.0,0.0,2.0,128.0,2.7,364.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,3,t,f,2,49,2100,0.74,0.25,0.99
54111503,438655239,100,100.0,f,t,t,47.66965,-122.39143,6,2.5,3.0,3.0,311.0,4.0,1125.0,4.92,5.0,4.85,5.0,5.0,5.0,4.85,t,1,5,3,t,f,2,50,342,-0.33,0.89,0.56
54121098,438742325,100,100.0,f,t,t,47.622173,-122.308182,3,1.0,1.0,1.0,172.0,3.0,90.0,4.8,4.8,4.6,5.0,4.9,5.0,4.6,t,1,5,3,t,t,2,56,341,-0.13,0.36,0.22999999999999998
54121872,284039463,100,100.0,t,t,t,47.63963,-122.34336,12,3.0,4.0,7.0,579.0,2.0,28.0,5.0,5.0,5.0,5.0,5.0,4.96,4.79,f,1,5,3,t,f,2,53,1220,0.65,1.11,1.7600000000000002
54126397,7435040,100,100.0,f,t,f,47.71713,-122.32366,10,2.5,3.0,8.0,218.0,1.3,1125.0,4.2,4.2,4.2,4.6,4.1,4.3,4.1,t,21,5,3,t,t,2,41,3438,-0.42,0.79,0.37000000000000005
54128002,438803462,100,98.0,t,t,t,47.663372,-122.352074,7,2.5,3.0,5.0,267.0,2.0,365.0,4.97,5.0,5.0,5.0,5.0,4.97,4.9,f,1,5,3,t,t,2,47,341,1.65,0.15,1.7999999999999998
54129542,438819456,100,100.0,t,t,t,47.54664,-122.3777,4,1.0,2.0,3.0,155.0,1.0,1125.0,4.98,5.0,5.0,4.97,4.98,4.94,4.94,t,1,5,3,t,f,2,66,341,2.62,0.68,3.3000000000000003
54131555,50472118,100,100.0,t,t,t,47.52098752952929,-122.34898947523534,3,1.0,0.0,1.0,79.0,1.0,1125.0,5.0,4.97,4.97,5.0,5.0,4.82,4.91,f,1,5,3,t,t,3,47,2564,1.3,0.89,2.19
54132278,178506098,100,100.0,t,t,t,47.71092,-122.35671,2,1.0,1.0,1.0,80.0,1.0,1125.0,4.8,4.86,4.74,4.97,4.97,4.8,4.8,t,1,5,2,t,t,2,24,1732,0.86,0.79,1.65
54140410,377551439,100,100.0,f,t,t,47.57678,-122.41008,6,2.5,3.0,6.0,300.0,3.0,1125.0,4.88,4.88,5.0,4.76,5.0,4.94,4.82,t,1,5,3,t,t,2,57,741,0.82,-1.13,-0.30999999999999994
54142920,367697136,0,0.0,f,t,t,47.610104,-122.340736,2,1.0,1.0,1.0,355.0,30.0,1125.0,4.57,4.5,4.86,4.43,4.79,4.93,4.21,t,3,1,3,f,f,1,46,816,-0.09,-2.09,-2.1799999999999997
54143037,367697136,0,0.0,f,t,t,47.610104,-122.340736,2,1.0,1.0,1.0,359.0,30.0,1125.0,4.35,4.42,4.81,4.7,4.53,4.74,4.37,t,3,1,3,f,f,1,36,816,2.19,-2.09,0.10000000000000009
54149987,2611560,100,91.0,f,t,t,47.67624,-122.40295,5,1.0,2.0,3.0,292.0,1.0,1125.0,4.96,5.0,4.96,4.92,4.96,4.92,4.84,f,1,4,3,t,t,2,58,3834,1.25,1.11,2.3600000000000003
54151911,439023898,100,97.0,t,t,f,47.67788,-122.38992,2,1.0,1.0,2.0,137.0,2.0,25.0,4.91,4.91,5.0,5.0,5.0,5.0,4.83,f,1,5,3,t,t,2,53,339,0.94,-0.6,0.33999999999999997
54161219,7435040,100,100.0,f,t,f,47.71735,-122.32413,5,1.5,2.0,3.0,170.0,1.3,1125.0,4.38,4.5,4.5,4.63,4.44,4.44,4.19,t,21,5,3,t,t,2,34,3438,-0.16,0.36,0.19999999999999998
